Post description,Comment,Bully,LGBTQ A,LGBTQ B,LGBTQ C,LGBTQ Overall
 Packed house at RFK for #USAvGER. #100years @ussoccer,If I'm ugly what are you little dick sucker @rubinowusu ,1,1,0,0,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,Ok I was being nice before your being fucking racist ok shut the fuck up and listen a hoe is someone who goes around and has sex with a bunch of guys alright you keeping up I'm a fucking virgin you no what that means it means I haven't had sex before so I'm not a damn hoe this was between me and you no one else but people are standing up for me because I was right and you where wrong alright get over it leave every one else out of this you are being a ass hole get over your self you are just making your self look bad because it Is obvious that you are older than me so go pic on someone your own size you are just being a Bully and you like literally need to stop saying shit like now have a nice day and leave all of us alone @rubinowusu ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@rahuldua01 ur right. !!im done With this Hoe!!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@haley_ballard1998 I know what is hoe!ok and it was just between me and you. it was peace until ur stupid boyfriend get in and his friend. And they start talking shit about me that's when I started it...I don't need to know if ur a virgin. And you guys started calling me nigger U get over it .u guys need to leave me alone I'm only 1 person !!bye!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,No my boyfriend stood up for me when you called me a bitch and if you no what a hoe is then stop using the word and he didn't bring in his friends and you called your self a n***** first and also you called them crackers so get your facts straight @rubinowusu ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@haley_ballard1998 I called them crackers because they first call me Nigger. You get ur facts right!!!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,Bitch I'm not no fucking 12 and we just got shit straightened out so back the fuck off @leo16marquez ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,Bitch shut the fuck up and im 14 you dumbass nobody ask for you info do shut the fuck up ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@rockhard14 I got u. @ilovehaleysomuch1 he's not talking to you so shut the fuck up !!!!ur stupid girlfriend is wrong. Got it!!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,"Not arguing with you @haley_ballard1998 I don't care also I was talking bout you and @rubinowusu. You like fucking Barcelona? Okay happy gangbang hahahahaha and Barcelona sucks, I'm for Madrid ",1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,Bitch shut the fuck up and im 14 you dumbass nobody ask for you info do shut the fuck up ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,Fuck you dude yiu suck dick you are gay and dumb as fuck you dont know me so shut the fuck up ill kick your ass no doubt about it so back the fuck off and go suck a dick ,1,1,1,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,@ilovehaleysomuch1 Fuck you too pussy!!if I stop than u keep on replying me back. Get a life. You think I have nothing to do. And There is no way u can kick my ass!!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@xmiguel2091x Dude stfu. Ur so stupid. At least I don't cross border to USA!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,Wow really if we are going to bring in racist jokes I got this shit all fucking covers @rubinowusu and thanks for dealing with this ass hole @xmiguel2091x ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@rubinowusu hahaha ahhhhh jamal i didnt cross the border u dumb ass think before you speak i swuer what do they teach u in africa? Just running and thats it? Or are u gay pediphile..... Just stfu i already told u i won world cup with mexico squad so what u still hatin cause we smashed gayhna 5-1 or wtf....just get off this dick u nasty crusty wrinkly ass nigga ,1,1,1,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,"@haley_ballard1998 Get a life. I'm not talking to you... @xmiguel2091x 5-1??????and I bet ur whole family cross the border. And what do they teach in South America ""Nothing"",...ur the gay one. You won world up with Mexico squad so what?what is the point of that...Ok I'm a nigger but I don't cross border!!hahahahahahahahaha. You can't just jump into conversation if u don't know what is going on!!!! ",1,1,1,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,Your a dick you pussy ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,"@xmiguel2091x Ok u were born here. You guys can't beat Ghana "" Again""At least People From Ghana doesn't cross border like you guys. So don't talk shit about Ghana. My country is peace. Gangs control ur Shit country so stfu. The government can't do shit!! I don't wanna make you cry Fag!!Counties donated money for ur country not my b/c Ghana is rich!!!#jackass#. Ur country is poor that's why the cross border to USA. Motherfucker Ghana has good education on . Better than Mexico!!you guys are wasting my time. Everyone is try to fight me b/c im right #truth. You FAIL#border!!! ",1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,Funny the Us can only beat Germanys scrubs by one goal. US wojld get but raped by the big dogs ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,And your whole family got to America on a slave boat @rubinowusu so shut the fuck up! I proved you wrong EVERY time yesterday so don't say you are right! Go back to the cotton fields where you are actually needed. Don't start shit with @xmiguel2091x or @haley_ballard1998 ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,"@the_briandubee20 Fag I'm done with you You wanna start again. Then there we go!!!!!well,we didn't get on a slave boat!!!you FAIL!!! Dicksucker bitches ass motherfucker cracker!!What do you mean by you proved me wrong every time .I proved you wrong every time white Trash!!!and those people start shit with me Dicksucker !!! ",1,1,0,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,"Okay you are like every black person on Earth. Ignorant and stupid! I'm done, comment to me one more time I will block your ugly ass! ",1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 block me fag.i don't know you!!!!i proved you wrong. Now u have nothing to say . ,1,1,1,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,"Reread the conversation from a few days ago @rubinowusu I proved you wrong, anybody that rereads it will know I'm right. I know more soccer than you will ever know. Since your last name is Boateng you must be as arrogant as the professional players. You know nothing about soccer, one goal isn't raping someone. It happened in extra time so that says even more. Now grow up asshole. ",1,0,1,0,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 Stop commenting on my pic fag. I reported you!!!I'm right bitch. You don't know shit about soccer!!!My name Boateng should show u that I know something about Soccer. U don't know shit!!Go and play your American Football!!!!!!One goal is raping. At least we Won!!!!you grow up White trash. If you don't stop commenting on my pic. I will get my Gangs on you!!!So you better STFU!!###respect# Boateng .i bet u suck at soccer !!!! ,1,1,1,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,@kyle_durbin Yo dude I called him white trash because he called me a NIGGER!!!You got Problem!!!!!????? ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@kyle_durbin you look like a Fag. Don't start with me??? ,1,1,1,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,"@kyle_durbin ok I called him White Trash..what are you gonna do about it..he started calling me a Nigger ,Slave and more and he got reply back. If you have anything to say come and say it to my Face!!!!!!!!!!!!!!!!!!!! ",1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 I know!!!!!I will make you Afraid. That's why you don't talk shit about people you don't know!!#shiver#Motherfucker#I'm getting my Gangs ready if you don't Shut the fuck up!!!!!#pussy#!!!idc if ur fan of RealMadrid!!!!!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,"It was a joke, you must be to stupid to realize I was being sarcastic with the ""___¢"" You're gangs won't do crap! I was proving to you that I am a huge soccer fan. I have a higher soccer I.Q. than you. ",1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@kyle_durbin #Uglyface#. I will kick ur ass that's y ur Scared!!!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,Why are you telling him he's ugly? Gay guys say if a guy is ugly... oh wait... You are gay... #gothim @kyle_durbin @rubinowusu ,1,1,0,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 Ur pissing me off!!!!give me ur address I will get my gangs on you right now!!!you piece of shit!!!!!!I bet I'm better you at soccer!!!u still don't know shit about soccer!!!!go and play ur Shitsport!!!!!#Americanfootball ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 ur the gay one!!! ,1,1,1,1,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 I'm not mad!!!!!!! I bet u get ugly girls!!!!hahahahahahah ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,She isn't ugly! Now why don't I get you a girl from my town like Megan Goldsack? @rubinowusu @kyle_durbin ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 I bet u both are ugly. So ur gonna think she's cute or whatever u think she is. Don't try to change the conversation ...we're not talking about girls!!!!!!! ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@the_briandubee20 peace out!!!#whiteTrash#fag#. Respect #Ghana#boy#Boateng!!!!! ,1,1,0,0,1
 Packed house at RFK for #USAvGER. #100years @ussoccer,No more calling me white trash or fag @rubinowusu ,1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,"@the_briandubee20 if you didn't call me a Nigger ,slave ad m ",1,0,0,0,0
 Packed house at RFK for #USAvGER. #100years @ussoccer,@kyle_durbin fuck off ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,"@lingo97 I Hate You Seriously , You Piss Me Off ",1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,bitch ass nigha what u know about the row ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Thats shit dope ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Ugly ass shit ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,What use trying to copy deathrow or something u bunch of shitcunts ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,"@kinggoldchains yu gon sign me ! I will be a last king ! N you will remember my name ""Smiley lil nigga bigg cheese"" lets get even more rich ! I'LL BATTLE WHOEVA WHERE EVA WHEN EVA N IF I DONT SHOW MY NAKED ASS I'LL BUY EVERY PAIR OV YO T.RAWS I DONT HAVE ! #lastkingsrecords #kinggoldchains #dopeshit ",1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Gay ,1,1,1,1,1
 Don't Hate Tha Playa #LastKings @lastkingsco,wanna be mother fucking clique ! #deathrowrecords ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Hateing ass ^ @martinezrubehn ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,straight jacking logos! come up whit ur on SHIT fagget! ,1,1,1,1,1
 Don't Hate Tha Playa #LastKings @lastkingsco,Faggot ass nigga jackin Death Row records shit ,1,1,0,1,1
 Don't Hate Tha Playa #LastKings @lastkingsco,Fuck your last kings logo __Š¥_____ you can't make up ur own shit or wat ? @kinggoldchains ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,@lou_662 man shut your bitch ass up! Nobody cares! ___¢___¢ ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Fuck you @izaiah__lastking u last king dick rider no ones talking to ur bitch ass ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Niggaz act lik lil bitchs and b hate'n. Do u bruh! Like tha logo... ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,You dumb asf try. ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,This a copy of death throw Nigga ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Are u signing niggas to tha label bro? I wud lik to rap foe u.. ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Fuck sug night n death row deathrow anit even got cash dem fuckniqqas broke last king shit nigga ! Lauderdale baby ,1,0,0,0,0
 Don't Hate Tha Playa #LastKings @lastkingsco,Baltimore we ready focused I got artists 4days t raw u a real nigga fuc wit us street niggaz in da booth ,1,0,0,0,0
 like who was partying hard yoday!,you should die ,1,0,0,0,0
 like who was partying hard yoday!,nobody loves you ,1,0,0,0,0
 like who was partying hard yoday!,YOU SHOULD DIE ,1,0,0,0,0
 like who was partying hard yoday!,@wastedyoutth you are really shitty and go die ,1,0,0,0,0
 like who was partying hard yoday!,@wastedyoutth you are really shitty and go die ,1,0,0,0,0
 like who was partying hard yoday!,@teenagewhims no and fuck off maybe I know somethink about her that nobody else does ,1,0,0,0,0
 like who was partying hard yoday!,"@wastedyoutth seriously? You are just a bitch.you wanted to commit suicide. You think I don't know? Haha you can't run away from the truth baby. Congratulations amd ""good"" luck in life with your FAKE fans hahaahah die ",1,0,0,0,0
" It's rather unfair how they use only select pictures of elounor to ""prove"" larry. #donthateme","Ugh. I agree. And seriously, the paparazzi are fucking assholes bc they have those cameras that can take like 50 photos a second or whatever, but they only publicize the ones where they look awkward. i.e. at the Olympics when Eleanor had her eyes open during their kiss. Um okay, l bet they have like 10,000 of them with their eyes closed yknow? Idk. Sorry for the rant haha. ",1,0,0,0,0
